"2025-09-04 22:42:45",mistermv,9150,"[1440p] HOLLOW KNIGHT SILKSONG !emma !zevent",2025-09-04T13:15:51Z,1,511391
"2025-09-04 22:42:45",Laink,2853,"100% HOLLOW KNIGHT SILKSONG (je vous l'avais dit) | !holy !wankul !zevent",2025-09-04T13:00:39Z,2,511391
"2025-09-04 22:42:45",Sardoche,1328,"MARATHON - HOLLOW KNIGHT: SILKSONG",2025-09-04T13:16:21Z,3,511391
"2025-09-04 22:42:45",KEMIST_C10H15N,1048,"🌹🐛 DÉCOUVERTE 🐛🌹 | !avis !ZEvent !VPN !holy !giveaway !ig | Un ""expert"" des Souls-like découvre Hollow Knight: Silksong",2025-09-04T12:44:20Z,4,511391
"2025-09-04 22:42:45",JOSPLAY,528,"100% HOLLOW KNIGHT SILKSONG : DECOUVERTE TOTALE (SPOIL INTERDIT)",2025-09-04T14:06:44Z,5,511391
"2025-09-04 22:42:45",LexiTVz,199,"Découverte Hollow Knight Silksong (jamais joué à Hollow Night de ma vie) | !altyk !holy !holzkern",2025-09-04T15:02:02Z,6,511391
"2025-09-04 22:42:45",AyriStream,162,"🔴 HORNET BADGE 🔴 SUBTEMBER 2025 BADGE 🔴",2025-09-04T17:30:40Z,7,511391
"2025-09-04 22:42:45",Globtopus,143,"On découvre SILKSONG ensemble (et je prends mon pied !)",2025-09-04T18:58:27Z,8,511391
"2025-09-04 22:42:45",Antistar,142,"🪡  On découvre ENFIN Hollow Knight: Silksong sur NINTENDO SWITCH 2 (on teste les versions PS4/PS5 & Xbox après !) !info !spoilers !backseat",2025-09-04T13:24:03Z,9,511391
"2025-09-04 22:42:45",rhobalas_lol,96,"🚨🚀 DECOUVERTE DE SILKSONG 🚀🚨 !hellofresh !holzkern",2025-09-04T18:07:27Z,10,511391
"2025-09-04 22:42:45",Jarm0u,81,"LA PROUTPHECIE LE RETOUR !sub",2025-09-04T11:46:35Z,11,511391
"2025-09-04 22:42:45",Kejinn,80,"✧₊⁺ HOLLOW KNIGHT SILKSONG ENFIN ₊⁺✧ J-1 Avant le ZEVENT❗️Hyperx❗️discord❗️rs ❗️pop❗️dixper",2025-09-04T19:00:25Z,12,511391
"2025-09-04 22:42:45",EpicJoystick,75,"Silksong - Stream #1 - Switch2 Edition // !support !cafe !mario",2025-09-04T12:50:34Z,13,511391
"2025-09-04 22:42:45",CamGrandeBrune,69,"[QC / FR]  7 ans d'attente qui se termine aujourd'hui!!!",2025-09-04T13:31:12Z,14,511391
"2025-09-04 22:42:45",edouard_emb,65,"SILKSONG sur SWITCH 2 [ DROP ACTIF ]🔥!SUB ( pour gagner des cadeaux & soutenir la chaine hé hé hé )",2025-09-04T19:53:28Z,15,511391
"2025-09-04 22:42:45",ElyhOnAir,63,"[DECOUVERTE] ⚔️Le chevalier de la creuse 2 ! ⚔️ Partenaire Particulier Phasmo FR (Le discord hein !) 🍹!holy🍹 🏋️‍♂️!prozis🏋️‍♀️ !rs !guid",2025-09-04T17:46:40Z,16,511391
"2025-09-04 22:42:45",NalfeinnLive,60,"SILKSONG le petit jeu de niche ! - Subtember -25%",2025-09-04T14:03:15Z,17,511391
"2025-09-04 22:42:45",Ribie,58,"🌸 Good Vibes - HOOLLOW KNIGHT SILKSONG - !rs !age",2025-09-04T14:54:48Z,18,511391
"2025-09-04 22:42:45",Trishael,56,"Le retour du Maître d'Aiguillon ! - NO SPOIL NO BACKSEAT",2025-09-04T17:07:56Z,19,511391
"2025-09-04 22:42:45",MikaelWolfQC,51,"QC/FR : On termine le jeu SILKSONG! SUB = 1 Hornet BADGE gratuit!",2025-09-04T17:33:38Z,20,511391
"2025-09-04 22:42:45",Niorra,43,"NO SPOIL / NO BACKSEAT // Silksong #1 // Il est enfin là !!  !discord !playlist",2025-09-04T19:00:43Z,21,511391
"2025-09-04 22:42:45",YFrappeFort,43,"SILKSONG! L'aventure de Hornet (partie 1)! !noreset !love !sfx !social #dbd #roguesociety #autisme",2025-09-04T14:01:42Z,22,511391
"2025-09-04 22:42:45",SoHarumi,41,"OMG c'est MAINTENANT | @SoHarumi !ig !fl !holy",2025-09-04T12:44:57Z,23,511391
"2025-09-04 22:42:45",Fay_nix,39,"🔴AAAHHH Découverte SILKSONG",2025-09-04T15:50:37Z,24,511391
"2025-09-04 22:42:45",NightingTV,35,"[-35% 5 SUB's] Marathon 100% SILKSONG  | !rsx !holy",2025-09-04T13:22:14Z,25,511391
"2025-09-04 22:42:45",abregesoeur,35,"hollow knight silksong",2025-09-04T18:17:34Z,26,511391
"2025-09-04 22:42:45",Amaras,34,"| Comment on dit déjà ? "" Melemoh "" ! | Hollow Knight: Silksong |",2025-09-04T17:57:49Z,27,511391
"2025-09-04 22:42:45",AikaMorii,28,"WAITING SILKSONG IS REAL NOT TOMORROW TODAYYYYYYYY SHAW SHAW SHAW SHAW SHAW| !morts !ldshop !discord",2025-09-04T13:24:47Z,28,511391
"2025-09-04 22:42:45",HollowCroissant,28,"C'est l'heure de silker du song !",2025-09-04T17:55:52Z,29,511391
"2025-09-04 22:42:45",IkerTTVV,24,"🔴[DECOUVEETE ✅] SILKSONG / Z EVENT / SAISON 4 RIVALS JOURNEE DE FOLIE !!! (JE REPONDS AUX QUESTIONS) [IkerTV]",2025-09-04T14:14:02Z,30,511391
"2025-09-04 22:42:45",SaucissonNature,23,"2h pour réussir à acheter le jeu frérot | !don !rank !prog  !lurk !ds !insta !age !saucisson !clip !spotify",2025-09-04T17:31:41Z,31,511391
"2025-09-04 22:42:45",mrabc_,23,"🎁 !Giveaways Septembre Tous les jours : 1 faveur et le 26 et 28/09 un pack de 50 euros -  On Test Silksong !",2025-09-04T19:01:07Z,32,511391
"2025-09-04 22:42:45",Vibromichel,23,"GROSSE ANNONCE à 20h puis chanson de la soie",2025-09-04T17:39:20Z,33,511391
"2025-09-04 22:42:45",Lenchanteur_2300,23,"[SUISSE] SILKSONG EST SORTI !! 🇨🇭✨ !commandes !discord !don",2025-09-04T16:01:59Z,34,511391
"2025-09-04 22:42:45",Keuhn,22,"ENFIN !!!",2025-09-04T15:02:58Z,35,511391
"2025-09-04 22:42:45",MatthFlow,21,"Stream original sur un jeu pas très connu - On découvre Silksong !!",2025-09-04T19:01:59Z,36,511391
"2025-09-04 22:42:45",Gagini_,19,"Road of Partner | D-33 B-Day | Challenge 7/40 - Don B-day -> !40 | !Subtember | !GOCLECD | !Modo | !Discord | !Holy |",2025-09-04T16:56:26Z,37,511391
"2025-09-04 22:42:45",Foxygene_Ow,19,"[✅DROPS] FULL SLAAAAAAAAY QUEEEEEN AXIS // CE SOIR ON JOUE A SILKSONG // REPRISE D'OW DAY 6 !!! 🎉🎉",2025-09-04T15:07:33Z,38,511391
"2025-09-04 22:42:45",cotaku_,18,"HOLLOW KNIGHT SILKSONG #1: IS BACK",2025-09-04T18:55:01Z,39,511391
"2025-09-04 22:42:45",OneWishList,18,"[LIVE12H] | SILKSONG DAY ! THIS IS IT ! Gameplay contemplation% on prend notre temps",2025-09-04T14:07:35Z,40,511391
"2025-09-04 22:42:45",TheStachLord,18,"J'aime le Sau- Silksong (tu l'as ?) - La musique soyeuse de la rage !Discord ! SUBTEMBER <3",2025-09-04T19:36:32Z,41,511391
"2025-09-04 22:42:45",le_harmony,17,"C'est donc ça ?! || La nuit || GWAK || night's watch",2025-09-04T14:56:59Z,42,511391
"2025-09-04 22:42:45",keyyzako,17,"NOUS Y SOMMES OMG SHAAAAW | Silksong #1",2025-09-04T18:01:10Z,43,511391
"2025-09-04 22:42:45",Kurozu21,17,"Groovin' Magic #14 :  Mdr oe.. Le jeux est là... L'arc silksong commence",2025-09-04T18:46:52Z,44,511391
"2025-09-04 22:42:45",Raptoru_,16,"SUB pour le Badge HORNET - Découverte Silksong | !casino !tiktok",2025-09-04T16:01:42Z,45,511391
"2025-09-04 22:42:45",KinhiraLive,16,"[SPOIL = BAN] Cette année 2 même s’effondre, mais BORDEL qu'est ce qu'on est gâté ! Merci Team Cherry ! - KinhirHypeChallenge !ticket !xp",2025-09-04T18:25:12Z,46,511391
"2025-09-04 22:42:45",Calya__,16,"[ Découverte | spoils 🚫 ] Enfiiiin !! 🤩 😍 | !youtube !discord !tiktok",2025-09-04T18:14:00Z,47,511391
"2025-09-04 22:42:45",CapabilityIsBack,16,"📢🚨 BREAKING NEWS : Silk Song existe vraiment 👀 Un petit pas pour HORNET, un grand pas pour la commu ❗️clip ❗️sons ❗️quote ❗️sub",2025-09-04T18:02:11Z,48,511391
"2025-09-04 22:42:45",Janrikz,16,"!TTS JANRIKZFR | (DROPS ON)  Silksong",2025-09-04T13:30:07Z,49,511391
"2025-09-04 22:42:45",weerdmo,16,"1 MORT = 1 TAFFE SUR SILKSONG",2025-09-04T18:52:23Z,50,511391
"2025-09-04 22:42:45",jen_daark,15,"🟡🗡️ Découverte du très attendu Silksong ! !bubulles !tiens !mdr",2025-09-04T19:02:25Z,51,511391
